43;4;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
43;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
43;6;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
43;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
43;8;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
43;9;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
44;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
45;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;10;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
46;11;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;10;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
47;11;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
48;10;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
49;11;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
50;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
51;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
52;10;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;5;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;6;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
53;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;4;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
54;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;2;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;3;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
55;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;0;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;1;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
56;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
57;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
58;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
59;11;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
60;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
61;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
62;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
63;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
64;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
65;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
66;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
67;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
68;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;0;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;7;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
69;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;0;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;1;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;2;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
70;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;0;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;5;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
71;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
72;7;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
73;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
74;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
75;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
76;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
77;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;0;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;10;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;12;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
78;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;11;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
79;12;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;1;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
80;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;3;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
81;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;4;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
82;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
83;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
